"Year","GEO","Industry","VA_EXP","GDP"
2018,"Prince Edward Island","Administrative and support, waste management and remediation services [BS560]",10824,6983
2018,"Prince Edward Island","Educational services [BS610]",1399,6983
2018,"Prince Edward Island","Health care and social assistance [BS620]",2,6983
2018,"Prince Edward Island","Arts, entertainment and recreation [BS710]",8327,6983
2018,"Prince Edward Island","Accommodation and food services [BS720]",57558,6983
2018,"Prince Edward Island","Other services (except public administration) [BS810]",511,6983
2018,"Prince Edward Island","Non-profit institutions serving households [NP000]",3495,6983
2018,"Prince Edward Island","Government education services [GS610]",24165,6983
2018,"Prince Edward Island","Government health services [GS620]",1323,6983
2018,"Prince Edward Island","Other federal government services [GS911]",1131,6983
2018,"Prince Edward Island","Other provincial and territorial government services [GS912]",1863,6983
2018,"Prince Edward Island","Other municipal government services [GS913]",1074,6983
2018,"Quebec","Total industries",83234279,439686
2018,"Quebec","Crop and animal production [BS11A]",1338801,439686
2018,"Quebec","Forestry and logging [BS113]",7836,439686
2018,"Quebec","Fishing, hunting and trapping [BS114]",14358,439686
2018,"Quebec","Support activities for agriculture and forestry [BS115]",929,439686
2018,"Quebec","Mining, quarrying, and oil and gas extraction [BS210]",2656369,439686
2018,"Quebec","Utilities [BS220]",1382724,439686
2018,"Quebec","Other activities of the construction industry [BS23E]",24800,439686
2018,"Quebec","Manufacturing [BS3A0]",47944613,439686
2018,"Quebec","Wholesale trade [BS410]",6408184,439686
2018,"Quebec","Retail trade [BS4A0]",278084,439686
2018,"Quebec","Transportation and warehousing [BS4B0]",5995796,439686
2018,"Quebec","Information and cultural industries [BS510]",1812571,439686
2018,"Quebec","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",2913771,439686
2018,"Quebec","Professional, scientific and technical services [BS540]",6345785,439686
2018,"Quebec","Administrative and support, waste management and remediation services [BS560]",1422420,439686
2018,"Quebec","Educational services [BS610]",8907,439686
2018,"Quebec","Health care and social assistance [BS620]",1760,439686
2018,"Quebec","Arts, entertainment and recreation [BS710]",575607,439686
2018,"Quebec","Accommodation and food services [BS720]",2272922,439686
2018,"Quebec","Other services (except public administration) [BS810]",65253,439686
2018,"Quebec","Non-profit institutions serving households [NP000]",130136,439686
2018,"Quebec","Government education services [GS610]",978435,439686
2018,"Quebec","Government health services [GS620]",179642,439686
2018,"Quebec","Other federal government services [GS911]",286539,439686
2018,"Quebec","Other provincial and territorial government services [GS912]",97693,439686
2018,"Quebec","Other municipal government services [GS913]",90351,439686
2018,"Saskatchewan","Total industries",28541291,83672
2018,"Saskatchewan","Crop and animal production [BS11A]",5523189,83672
2018,"Saskatchewan","Forestry and logging [BS113]",69,83672
2018,"Saskatchewan","Fishing, hunting and trapping [BS114]",885,83672
2018,"Saskatchewan","Support activities for agriculture and forestry [BS115]",7,83672
2018,"Saskatchewan","Mining, quarrying, and oil and gas extraction [BS210]",15036772,83672
2018,"Saskatchewan","Utilities [BS220]",13202,83672
2018,"Saskatchewan","Other activities of the construction industry [BS23E]",430,83672
2018,"Saskatchewan","Manufacturing [BS3A0]",3460651,83672
2018,"Saskatchewan","Wholesale trade [BS410]",1745386,83672
2018,"Saskatchewan","Retail trade [BS4A0]",6484,83672
2018,"Saskatchewan","Transportation and warehousing [BS4B0]",1920363,83672
2018,"Saskatchewan","Information and cultural industries [BS510]",59096,83672
2018,"Saskatchewan","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",200780,83672
2018,"Saskatchewan","Professional, scientific and technical services [BS540]",144849,83672
2018,"Saskatchewan","Administrative and support, waste management and remediation services [BS560]",116095,83672
2018,"Saskatchewan","Educational services [BS610]",1,83672
2018,"Saskatchewan","Health care and social assistance [BS620]",190,83672
2018,"Saskatchewan","Arts, entertainment and recreation [BS710]",28020,83672
2018,"Saskatchewan","Accommodation and food services [BS720]",123014,83672
2018,"Saskatchewan","Other services (except public administration) [BS810]",2122,83672
2018,"Saskatchewan","Non-profit institutions serving households [NP000]",10389,83672
2018,"Saskatchewan","Government education services [GS610]",99825,83672
2018,"Saskatchewan","Government health services [GS620]",13584,83672
2018,"Saskatchewan","Other federal government services [GS911]",7605,83672
2018,"Saskatchewan","Other provincial and territorial government services [GS912]",12451,83672
2018,"Saskatchewan","Other municipal government services [GS913]",15832,83672
2018,"Yukon","Total industries",141016,2993
2018,"Yukon","Crop and animal production [BS11A]",21,2993
2018,"Yukon","Forestry and logging [BS113]",0,2993
2018,"Yukon","Fishing, hunting and trapping [BS114]",391,2993
2018,"Yukon","Mining, quarrying, and oil and gas extraction [BS210]",66166,2993
2018,"Yukon","Utilities [BS220]",18,2993
2018,"Yukon","Other activities of the construction industry [BS23E]",56,2993
2018,"Yukon","Manufacturing [BS3A0]",1395,2993
2018,"Yukon","Wholesale trade [BS410]",1193,2993
2018,"Yukon","Retail trade [BS4A0]",1155,2993
2018,"Yukon","Transportation and warehousing [BS4B0]",12406,2993
2018,"Yukon","Information and cultural industries [BS510]",2977,2993
2018,"Yukon","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",8204,2993
2018,"Yukon","Professional, scientific and technical services [BS540]",6423,2993
2018,"Yukon","Administrative and support, waste management and remediation services [BS560]",1474,2993
2018,"Yukon","Health care and social assistance [BS620]",6,2993
2018,"Yukon","Arts, entertainment and recreation [BS710]",3224,2993
2018,"Yukon","Accommodation and food services [BS720]",31584,2993
2018,"Yukon","Other services (except public administration) [BS810]",114,2993
2018,"Yukon","Non-profit institutions serving households [NP000]",1117,2993
2018,"Yukon","Government education services [GS610]",56,2993
2018,"Yukon","Government health services [GS620]",916,2993
2018,"Yukon","Other federal government services [GS911]",813,2993
2018,"Yukon","Other provincial and territorial government services [GS912]",396,2993
2018,"Yukon","Other municipal government services [GS913]",911,2993
2019,"Alberta","Total industries",103598139,352111
2019,"Alberta","Crop and animal production [BS11A]",2875514,352111
2019,"Alberta","Forestry and logging [BS113]",721,352111
2019,"Alberta","Fishing, hunting and trapping [BS114]",67,352111
2019,"Alberta","Support activities for agriculture and forestry [BS115]",875,352111
2019,"Alberta","Mining, quarrying, and oil and gas extraction [BS210]",61793316,352111
2019,"Alberta","Utilities [BS220]",21433,352111
2019,"Alberta","Other activities of the construction industry [BS23E]",54874,352111
2019,"Alberta","Manufacturing [BS3A0]",18928221,352111
2019,"Alberta","Wholesale trade [BS410]",2963335,352111
2019,"Alberta","Retail trade [BS4A0]",99075,352111
2019,"Alberta","Transportation and warehousing [BS4B0]",9726384,352111
2019,"Alberta","Information and cultural industries [BS510]",262167,352111
2019,"Alberta","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",1101863,352111
2019,"Alberta","Professional, scientific and technical services [BS540]",2474289,352111
2019,"Alberta","Administrative and support, waste management and remediation services [BS560]",748883,352111
2019,"Alberta","Educational services [BS610]",15805,352111
2019,"Alberta","Health care and social assistance [BS620]",1567,352111
2019,"Alberta","Arts, entertainment and recreation [BS710]",249367,352111
2019,"Alberta","Accommodation and food services [BS720]",1384270,352111
2019,"Alberta","Other services (except public administration) [BS810]",70677,352111
2019,"Alberta","Non-profit institutions serving households [NP000]",69832,352111
2019,"Alberta","Government education services [GS610]",504386,352111
2019,"Alberta","Government health services [GS620]",60539,352111
2019,"Alberta","Other federal government services [GS911]",52400,352111
2019,"Alberta","Other provincial and territorial government services [GS912]",79732,352111
2019,"Alberta","Other municipal government services [GS913]",57982,352111
2019,"Alberta","Other aboriginal government services [GS914]",567,352111
2019,"British Columbia","Total industries",57154863,308993
2019,"British Columbia","Crop and animal production [BS11A]",1947475,308993
2019,"British Columbia","Forestry and logging [BS113]",441709,308993
2019,"British Columbia","Fishing, hunting and trapping [BS114]",191386,308993
2019,"British Columbia","Support activities for agriculture and forestry [BS115]",405,308993
2019,"British Columbia","Mining, quarrying, and oil and gas extraction [BS210]",9570471,308993
2019,"British Columbia","Utilities [BS220]",484372,308993
2019,"British Columbia","Other activities of the construction industry [BS23E]",16025,308993
2019,"British Columbia","Manufacturing [BS3A0]",15771232,308993
2019,"British Columbia","Wholesale trade [BS410]",2438737,308993
2019,"British Columbia","Retail trade [BS4A0]",251781,308993
2019,"British Columbia","Transportation and warehousing [BS4B0]",8219363,308993
2019,"British Columbia","Information and cultural industries [BS510]",2229286,308993
2019,"British Columbia","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",1957605,308993
2019,"British Columbia","Professional, scientific and technical services [BS540]",5419213,308993
2019,"British Columbia","Administrative and support, waste management and remediation services [BS560]",1318657,308993
2019,"British Columbia","Educational services [BS610]",44802,308993
2019,"British Columbia","Health care and social assistance [BS620]",5918,308993
2019,"British Columbia","Arts, entertainment and recreation [BS710]",742383,308993
2019,"British Columbia","Accommodation and food services [BS720]",3514214,308993
2019,"British Columbia","Other services (except public administration) [BS810]",65865,308993
2019,"British Columbia","Non-profit institutions serving households [NP000]",405670,308993
2019,"British Columbia","Government education services [GS610]",1491040,308993
2019,"British Columbia","Government health services [GS620]",132050,308993
2019,"British Columbia","Other federal government services [GS911]",125509,308993
2019,"British Columbia","Other provincial and territorial government services [GS912]",166136,308993
2019,"British Columbia","Other municipal government services [GS913]",203562,308993
2019,"Canada","Total industries",493095123,2313563
2019,"Canada","Crop and animal production [BS11A]",17183741,2313563
2019,"Canada","Forestry and logging [BS113]",476862,2313563
2019,"Canada","Fishing, hunting and trapping [BS114]",1120040,2313563
2019,"Canada","Support activities for agriculture and forestry [BS115]",4768,2313563
2019,"Canada","Mining, quarrying, and oil and gas extraction [BS210]",102411061,2313563
2019,"Canada","Utilities [BS220]",3101858,2313563
2019,"Canada","Residential building construction [BS23A]",0,2313563
2019,"Canada","Other activities of the construction industry [BS23E]",317502,2313563
2019,"Canada","Manufacturing [BS3A0]",195492233,2313563
2019,"Canada","Wholesale trade [BS410]",29618216,2313563
2019,"Canada","Retail trade [BS4A0]",1114927,2313563
